0.6,4.24054982841111,
1.2,4.21091393498615,
1.8,4.1889883851795,
2.4,4.23700281686434,
3,4.23797394396223,
3.6,4.17635541465003,
4.2,4.15237466961995,
4.8,4.17891354121377,
5.4,4.18343121367849,
6,4.14343142162394,
6.6,4.14477043895096,
7.2,4.11785742052177,
7.8,4.12897727777617,
8.4,4.06885908040417,
9,4.10601972957635,
9.6,4.13187915668743,
10.2,4.0955575439626,
10.8,4.05815062562496,
11.4,4.02977065004419,
12,4.0867102128696,
12.6,4.07283698263731,
13.2,4.01212670454932,
13.8,4.03663537442105,
14.4,4.03875688178859,
15,3.98433266118024,
15.6,4.0301281520076,
16.2,4.03285675370056,
16.8,4.02510666561667,
17.4,4.00758466318833,
18,3.93252622230447,
18.6,3.94836468853464,
19.2,3.91497965581616,
19.8,3.96011048330352,
20.4,3.89986823198111,
21,3.90368040124769,
21.6,3.89246003068753,
22.2,3.86112352204385,
22.8,3.90225059768942,
23.4,3.86211336262764,
24,3.88701075518945,
24.6,3.89043179792736,
25.2,3.83747030187993,
25.8,3.83575227038566,
26.4,3.8636145269011,
27,3.82221484925075,
27.6,3.82480588649817,
28.2,3.84951075534835,
28.8,3.80297228761711,
29.4,3.81155811990822,
30,3.75700578906808,
30.6,3.76139711526872,
31.2,3.76449062094695,
31.8,3.77742294941399,
32.4,3.76192184200311,
33,3.77696140491411,
33.6,3.72559786615395,
34.2,3.75378232109198,
34.8,3.72208541887612,
35.4,3.72689528920571,
36,3.67446313326642,
36.6,3.69252912680051,
37.2,3.66873243845572,
37.8,3.70524805277066,
38.4,3.68729960604705,
39,3.62395741558155,
39.6,3.65119808990519,
40.2,3.66169135360258,
40.8,3.6356109863138,
41.4,3.65425848782088,
42,3.60523764950544,
42.6,3.65505193111712,
43.2,3.5702417229078,
43.8,3.56563058479631,
44.4,3.59503175781857,
45,3.55124874636511,
45.6,3.58305533952213,
46.2,3.60680121103515,
46.8,3.59620546543692,
47.4,3.54250414690321,
48,3.56828597365165,
48.6,3.58219320142907,
49.2,3.53429633117545,
49.8,3.51081585925469,
50.4,3.54072095814573,
51,3.54416521773965,
51.6,3.45982339562315,
52.2,3.49643837715462,
52.8,3.46002171516451,
53.4,3.46771029972198,
54,3.51587533777749,
54.6,3.46947870937714,
55.2,3.46286610321861,
55.8,3.49222904834741,
56.4,3.40758838522176,
57,3.40750281333774,
57.6,3.42782212377311,
58.2,3.42146508046505,
58.8,3.43083398815036,
59.4,3.42519529095045,
60,3.43973009638044,
60.6,3.42502126739976,
61.2,3.37901807981121,
61.8,3.39706180464263,
62.4,3.35791622636508,
63,3.33681536157769,
63.6,3.32930057995523,
64.2,3.33030678402123,
64.8,3.30715731630617,
65.4,3.32877635425637,
66,3.30536415573608,
66.6,3.31362721600325,
67.2,3.34579746713558,
67.8,3.27120945558967,
68.4,3.33366253457378,
69,3.26076559149419,
69.6,3.32018824336031,
70.2,3.31334910490149,
70.8,3.3134539308602,
71.4,3.28557271056593,
72,3.30010094688232,
72.6,3.28427230636934,
73.2,3.234744904401,
73.8,3.19455557439935,
74.4,3.24863455327731,
75,3.23962369668067,
75.6,3.19968072019954,
76.2,3.16915442980516,
76.8,3.24284748994858,
77.4,3.17601438738451,
78,3.1956087808639,
78.6,3.13748564119617,
79.2,3.14559228327156,
79.8,3.13438131360288,
80.4,3.14990761517119,
81,3.1841769897729,
81.6,3.14788236410696,
82.2,3.1657529150561,
82.8,3.17524530169836,
83.4,3.13009462731225,
84,3.13491305972522,
84.6,3.13344040182304,
85.2,3.09709614446659,
85.8,3.12296761128228,
86.4,3.05799138292562,
87,3.09183211974698,
87.6,3.09721971857892,
88.2,3.06916527073189,
88.8,3.03006090131675,
89.4,3.10231851286228,
90,3.03682713753428,
90.6,3.05801790156149,
91.2,3.04560376421923,
91.8,3.07691699119472,
92.4,3.05082847422397,
93,2.98528560493769,
93.6,3.01421308179327,
94.2,3.00252329823887,
94.8,2.96062723965129,
95.4,3.01464678631123,
96,3.02765819087574,
96.6,2.95485396888806,
97.2,2.96636631045111,
97.8,3.00426402356093,
98.4,3.00051757932205,
99,2.93947221738646,
99.6,2.93388707090612,
100.2,2.97154141841633,
100.8,2.96571487654837,
101.4,2.8982009500542,
102,2.94591555316477,
102.6,2.89179907971299,
103.2,2.95981343923822,
103.8,2.90942923727332,
104.4,2.8711042495692,
105,2.88149413053187,
105.6,2.89641301046677,
106.2,2.90543163590535,
106.8,2.92465021457458,
107.4,2.84933427817324,
108,2.82939574082569,
108.6,2.90198118229686,
109.2,2.81504723910564,
109.8,2.81098462900527,
110.4,2.80415876258727,
111,2.88709212854727,
111.6,2.83592669476285,
112.2,2.80727746694965,
112.8,2.81672611656558,
113.4,2.80238009180965,
114,2.8023204530364,
114.6,2.77232769067821,
115.2,2.82671995358783,
115.8,2.7768319780739,
116.4,2.80332257243292,
117,2.78561134678709,
117.6,2.76730587191941,
118.2,2.7777567888563,
118.8,2.80208090844192,
119.4,2.79286953016195,
120,2.73702813985618,
120.6,2.78950731462161,
121.2,2.76203848809493,
121.8,2.69522023974945,
122.4,2.71454851715369,
123,2.69797191806669,
123.6,2.73595961875879,
124.2,2.67875393270747,
124.8,2.74322930973742,
125.4,2.70160094721964,
126,2.70600206667234,
126.6,2.72078658036567,
127.2,2.6847666345155,
127.8,2.71308764344446,
128.4,2.69195953410254,
129,2.71731194032409,
129.6,2.63638070222338,
130.2,2.64690725338718,
130.8,2.6865949526035,
131.4,2.68489174381045,
132,2.67000086045681,
132.6,2.59806639179766,
133.2,2.62128590687292,
133.8,2.62483153622048,
134.4,2.64241568648585,
135,2.62517374385749,
135.6,2.60172791584663,
136.2,2.62470533835555,
136.8,2.63291777143204,
137.4,2.60740334365552,
138,2.63121010173827,
138.6,2.63080149818661,
139.2,2.61063143205244,
139.8,2.54420877507842,
140.4,2.60989353676101,
141,2.53264701790057,
141.6,2.53788432853318,
142.2,2.60296348974657,
142.8,2.57477923590127,
143.4,2.57974834413866,
144,2.52992409132538,
144.6,2.53120609643477,
145.2,2.5233348800623,
145.8,2.56967688113009,
146.4,2.54620629128427,
147,2.5266502237041,
147.6,2.52797698782986,
148.2,2.54935928354385,
148.8,2.51592188568468,
149.4,2.51239393432171,
150,2.48095916519669,
150.6,2.44748368136582,
151.2,2.50361473105297,
151.8,2.43502114727463,
152.4,2.43609096230259,
153,2.44758553908029,
153.6,2.47225785214683,
154.2,2.43666717120587,
154.8,2.43769963581222,
155.4,2.4697157741947,
156,2.47204194357097,
156.6,2.4825201513996,
157.2,2.41258091832083,
157.8,2.40806053291005,
158.4,2.42812611327513,
159,2.4284473959956,
159.6,2.45892436197529,
160.2,2.39486025349053,
160.8,2.44304044328746,
161.4,2.4047135255522,
162,2.42039399223535,
162.6,2.35995963063126,
163.2,2.39425710834883,
163.8,2.42457297553179,
164.4,2.37830186786258,
165,2.35774736854108,
165.6,2.37931301506416,
166.2,2.35182990649939,
166.8,2.37449595080016,
167.4,2.31729641060585,
168,2.38439833194869,
168.6,2.33525119185216,
169.2,2.29735732088445,
169.8,2.30479930863807,
170.4,2.30643151767377,
171,2.35943586147934,
171.6,2.29862851427697,
172.2,2.34279451214954,
172.8,2.27105466472248,
173.4,2.32100758881012,
174,2.30486158104127,
174.6,2.3414724522217,
175.2,2.311312054463,
175.8,2.24691456458045,
176.4,2.24537037328578,
177,2.27089072087903,
177.6,2.24794467668882,
178.2,2.24043644383386,
178.8,2.26256531432965,
179.4,2.23463571454629,
180,2.27047474816447,
180.6,2.24174745385474,
181.2,2.21084113036078,
181.8,2.21163193004305,
182.4,2.27833447282838,
183,2.21325467907183,
183.6,2.23141195622756,
184.2,2.25316697448138,
184.8,2.22679390337132,
185.4,2.24437716427126,
186,2.23027455502724,
186.6,2.18840792360738,
187.2,2.21613860435525,
187.8,2.18036744687586,
188.4,2.23128790615129,
189,2.18877683525664,
189.6,2.23317388405835,
190.2,2.15182695667485,
190.8,2.14171795228576,
191.4,2.19483204877004,
192,2.16202278183737,
192.6,2.14440506975416,
193.2,2.14816131870946,
193.8,2.14247825826553,
194.4,2.11639615970207,
195,2.18157367797786,
195.6,2.14741672218072,
196.2,2.15223775710013,
196.8,2.18023291625438,
197.4,2.10458556920213,
198,2.10313020408054,
198.6,2.12836612962299,
199.2,2.16492512732563,
199.8,2.12170065330435,
200.4,2.11485084113863,
201,2.1168776728987,
201.6,2.09484330166037,
202.2,2.14237388051441,
202.8,2.07933735409627,
203.4,2.05228213966774,
204,2.08337071840452,
204.6,2.08705856957076,
205.2,2.06385653502426,
205.8,2.0608009784145,
206.4,2.12113269419229,
207,2.05313810658502,
207.6,2.05831166770548,
208.2,2.06022435579439,
208.8,2.03121686850228,
209.4,2.0685027193659,
210,2.04595347480156,
210.6,2.01069027608428,
211.2,2.00963540329978,
211.8,2.06500294681279,
212.4,2.06624377359305,
213,2.02607004544496,
213.6,1.98996437132068,
214.2,2.05112729695244,
214.8,1.98439468005164,
215.4,1.98232246229651,
216,2.03781063174365,
216.6,2.04756610792596,
217.2,2.03775340445773,
217.8,1.99346329834332,
218.4,2.00894569992239,
219,1.96605907548805,
219.6,1.97409346877008,
220.2,1.9515167353309,
220.8,2.00907156860743,
221.4,1.96444941899923,
222,1.9404649640694,
222.6,1.93383167823308,
223.2,2.00202949868815,
223.8,1.92549188514248,
224.4,1.94404151216416,
225,1.99407641413807,
225.6,1.99620064548636,
226.2,1.90956022683609,
226.8,1.93010107145975,
227.4,1.96857700464409,
228,1.93515220754248,
228.6,1.89566158938218,
229.2,1.92607689575473,
229.8,1.91338072516638,
230.4,1.94688485935609,
231,1.88730262385415,
231.6,1.91021102604766,
232.2,1.8880277358785,
232.8,1.93019532137396,
233.4,1.8701597332607,
234,1.90494032367858,
234.6,1.90839867906275,
235.2,1.9293250739538,
235.8,1.8650314905395,
236.4,1.86916633732459,
237,1.88718515532024,
237.6,1.89737888961311,
238.2,1.91516758456171,
238.8,1.89333767304887,
239.4,1.903271462873,
240,1.91396531423977,
240.6,1.84844580347485,
241.2,1.87954119522417,
241.8,1.89190071664744,
242.4,1.85992318369345,
243,1.84076666840456,
243.6,1.82407235496494,
244.2,1.80632904392508,
244.8,1.83992813131954,
245.4,1.87792243003617,
246,1.832420027825,
246.6,1.7897574934435,
247.2,1.82718943984802,
247.8,1.8087978800239,
248.4,1.83697455512049,
249,1.83878452465512,
249.6,1.81496294332045,
250.2,1.8146917070389,
250.8,1.82374979195302,
251.4,1.80567376381187,
252,1.82674506252349,
252.6,1.76383604293987,
253.2,1.78597197372204,
253.8,1.81044957876774,
254.4,1.81794093758556,
255,1.78739912261334,
255.6,1.75674731509645,
256.2,1.79615345147648,
256.8,1.80240256444837,
257.4,1.79986176912106,
258,1.7466381364047,
258.6,1.72791565803458,
259.2,1.75005390348598,
259.8,1.75761646002337,
260.4,1.78236077457713,
261,1.7214244338831,
261.6,1.73781406448929,
262.2,1.75285216685252,
262.8,1.76912250561334,
263.4,1.72877877260936,
264,1.7728930913853,
264.6,1.72055365103387,
265.2,1.75178670777566,
265.8,1.75298199912038,
266.4,1.73547737047172,
267,1.71995558769566,
267.6,1.68302360681096,
268.2,1.71938967196894,
268.8,1.71397400685999,
269.4,1.71335994317921,
270,1.66226785000823,
270.6,1.66980675932975,
271.2,1.67561772223322,
271.8,1.66895058878074,
272.4,1.65490620984563,
273,1.72560857381902,
273.6,1.72505897145714,
274.2,1.72878892665386,
274.8,1.64077557025978,
275.4,1.63646462903888,
276,1.64509097709465,
276.6,1.67612784552938,
277.2,1.64927898561126,
277.8,1.68256866173141,
278.4,1.68094259938561,
279,1.65132487815912,
279.6,1.67369248095677,
280.2,1.61073641714514,
280.8,1.65478123650571,
281.4,1.6510810772301,
282,1.63369435611717,
282.6,1.68203371128353,
283.2,1.66269725794281,
283.8,1.61931026438263,
284.4,1.64433715684056,
285,1.62497117021572,
285.6,1.6180583872735,
286.2,1.63623432334932,
286.8,1.58545784117121,
287.4,1.60571823866547,
288,1.60936161658439,
288.6,1.62960289640458,
289.2,1.5816897753089,
289.8,1.58582393877789,
290.4,1.63165211736827,
291,1.56817233458556,
291.6,1.63092751570205,
292.2,1.56702736480561,
292.8,1.58593460301017,
293.4,1.62728267362562,
294,1.56420785744989,
294.6,1.574185242003,
295.2,1.58456018180439,
295.8,1.60247069969102,
296.4,1.55083559840437,
297,1.56125375544111,
297.6,1.53310959372659,
